datacenter_id;datacenter_name;datacenter_storage_energy;storage_id;system;storage_capacity;capacity_used;active_duration;idle_intervals;total_energy_active;total_energy_idle;average_rotation_latency;average_seek_Time;max_internal_data_transfer_rate;idle_power;active_power;files;
3;datacenter;75010.80926411285;65;storage;900000.0;20992.0;121.60345125398354;1.0000074719961165:;705.3000172731045;3.0000224159883495;0.003;0.004;198.0;3.0;5.8;1-55728,3072,15.52081052173058:304869,3584,18.104969382962555:55692,3072,15.525956464998352:304831,1536,7.765123247901443:5-428733,512,2.587336284991918:140970,3072,15.527090866862794:55800,3072,15.518185481742576:1-55602,3072,15.527228618040757:;
3;datacenter;75010.80926411285;66;storage;900000.0;45056.0;230.2096491294949;1.000007514736531:;1335.2159649510702;3.0000225442095934;0.003;0.004;198.0;3.0;5.8;25887,512,2.592951752567665:572531,2560,12.93583434311792:304063,3584,18.11629385131194:304115,1536,7.7615621220818145:270748,1024,5.176835468206635:304663,1536,7.761122850644875:1-817767,3072,15.519360379132692:6-840815,31232,157.74562573282924:;
3;datacenter;75010.80926411285;67;storage;900000.0;19968.0;126.78975007887443;1.0000077259335054:;735.3805504574717;3.000023177800516;0.003;0.004;198.0;3.0;5.8;591405,3072,15.519140028078338:304282,3584,18.11264674340517:253152,2048,10.349949976689617:878247,1024,5.180931313997766:55752,3072,15.520875498152598:303737,3584,18.112245025808754:39-240840,3072,15.523540304508618:610735,512,2.589365109221486:;
3;datacenter;75010.80926411285;68;storage;900000.0;32768.0;165.55307114675657;1.000008043856206:;960.2078126511882;3.000024131568618;0.003;0.004;198.0;3.0;5.8;304125,3584,18.1055563092261:2-31882,2560,12.937423811484429:305036,3584,18.112374495760648:2-55596,3072,15.519484386027539:840815,12288,62.07480962490257:2-1002245,1024,5.178947005443959:6-753921,3072,15.516938300203366:303956,3584,18.10773191125071:;
3;datacenter;75010.80926411285;69;storage;900000.0;24576.0;139.68759954942476;1.000008054573706:;810.1880773866636;3.0000241637211182;0.003;0.004;198.0;3.0;5.8;55734,3072,15.527069820141007:725319,512,2.59118195808732:428733,9216,46.5529830712604:1-361644,3072,15.523392427921516:304911,3584,18.108318893455312:19826,512,2.590013397352185:1-55614,3072,15.522840308189506:304132,1536,7.773506415443037:;
3;datacenter;75010.80926411285;70;storage;900000.0;16384.0;82.79784507342569;1.0000080715145299:;480.227501425869;3.00002421454359;0.003;0.004;198.0;3.0;5.8;3-146550,512,2.59478382771782:149730,512,2.5897218752621827:4-591393,3072,15.524245329499383:2-59497,2560,12.936969120769266:16-240840,3072,15.519306554686166:2-838506,4608,23.276620504839816:878241,1024,5.176473999325249:1-450546,1024,5.181156013089659:;
3;datacenter;75010.80926411285;71;storage;900000.0;27648.0;139.68871684807243;1.0000085281678852:;810.1945577188201;3.0000255845036556;0.003;0.004;198.0;3.0;5.8;211221,3072,15.516193747018875:2-146150,2560,12.9410271332779:3-973347,3072,15.520301459738988:2-1002249,1024,5.180361750394036:2-367002,9216,46.54909840588505:211209,3072,15.521158959074729:304455,3584,18.10672458590228:1-253144,2048,10.355599162784557:;
3;datacenter;75010.80926411285;72;storage;900000.0;50176.0;253.47935623129274;1.0000087079891304:;1470.180266141498;3.000026123967391;0.003;0.004;198.0;3.0;5.8;1-973347,3072,15.519048099742692:1-18046,512,2.5910713598313277:2-841315,28160,142.2332574533958:7-367002,512,2.5940213692461134:1-878249,1024,5.177912783473569:2-1002251,1024,5.176450850564112:304399,3584,18.114193848821596:4-840815,12288,62.066499232372365:;
3;datacenter;75010.80926411285;73;storage;900000.0;18944.0;111.25938326360637;1.0000087888409963:;645.304422928917;3.000026366522989;0.003;0.004;198.0;3.0;5.8;55614,3072,15.519155748227517:10-240840,3072,15.518819100424691:1-75952,2048,10.349883000418401:258924,512,2.591956280366228:140946,3072,15.531445961988334:211179,3072,15.516270760719092:9-240840,3072,15.516334184015744:1-270736,1024,5.182224579619196:;
3;datacenter;75010.80926411285;74;storage;900000.0;36864.0;186.2400978730842;1.000009055927162:;1080.1925676638882;3.000027167781486;0.003;0.004;198.0;3.0;5.8;2-146350,2560,12.943987956928588:317651,8192,41.37573506122322:1-55692,3072,15.530981157239587:304469,3584,18.103999774828143:1-55764,3072,15.521633551431767:1-32082,512,2.5944516381168516:303977,12288,62.06526998751229:304925,3584,18.10793649301541:;
3;datacenter;75010.80926411285;75;storage;900000.0;31232.0;157.7886930302833;1.000009106809881:;915.174419575643;3.000027320429643;0.003;0.004;198.0;3.0;5.8;303963,3584,18.106794941881716:304683,3584,18.117124650100372:2-16601,512,2.591280604819973:1002255,1024,5.176366018236272:303609,3584,18.112893327351628:1-59497,2560,12.936377232753479:206112,3072,15.517099694517213:304997,13312,67.24557634034547:;
3;datacenter;75010.80926411285;76;storage;900000.0;18944.0;95.73865176618052;1.000009487448152:;555.284180243847;3.000028462344456;0.003;0.004;198.0;3.0;5.8;304731,3584,18.114623187306137:2-878243,1024,5.177013954429275:55776,3072,15.52030063054516:4-361644,3072,15.519254909874805:1-450542,1024,5.181699939005859:2-55896,3072,15.519391131860836:304184,3584,18.113650256610608:5-31682,512,2.589869853249242:;
3;datacenter;75010.80926411285;77;storage;900000.0;20480.0;103.48528061760786;1.0000097984648413:;600.2146275821254;3.000029395394524;0.003;0.004;198.0;3.0;5.8;572526,2560,12.932687442397636:18-240840,3072,15.51561059228555:253148,2048,10.356469811557014:305057,3584,18.1096652263219:1-572521,2560,12.937367598600192:817803,3072,15.521192836092704:1-55770,3072,15.520546682810402:288959,512,2.597168728795107:;
3;datacenter;75010.80926411285;78;storage;900000.0;23552.0;119.01266356004288;1.0000101811452797:;690.2734486482487;3.000030543435839;0.003;0.004;198.0;3.0;5.8;304156,3584,18.105217141870405:55944,3072,15.51983886814692:2-878237,1024,5.17770838848859:1-878241,1024,5.174937656434648:1-450554,1024,5.1802001144874215:1-837815,512,2.5911060496088267:205540,9728,49.13729055563905:303730,3584,18.107341589771156:;
3;datacenter;75010.80926411285;79;storage;900000.0;14848.0;80.22767421442849;1.0000102514664935:;465.3205104436852;3.0000307543994804;0.003;0.004;198.0;3.0;5.8;304385,3584,18.112429181797815:304135,3584,18.107172551666263:269740,1024,5.173068976718645:2-878247,1024,5.181166733825064:303779,3584,18.106736904549816:1-31882,512,2.6027875655317896:878251,1024,5.177965544353912:3-367002,512,2.589447048802941:;
3;datacenter;75010.80926411285;80;storage;900000.0;20992.0;106.08313078664396;1.0000108386781257:;615.282158562535;3.000032516034377;0.003;0.004;198.0;3.0;5.8;1-1002249,1024,5.176793672794474:26-240840,3072,15.523734337517206:1-59492,2560,12.938713295720444:1-612639,4096,20.68959880575262:206118,3072,15.51990719277882:1-269750,1024,5.176331797411138:2-973347,3072,15.522061650262273:973347,3072,15.518343330545244:;
3;datacenter;75010.80926411285;81;storage;900000.0;22528.0;129.35123851869747;1.0000108626100435:;750.2371834084454;3.0000325878301304;0.003;0.004;198.0;3.0;5.8;62965,3072,15.520865494670632:55842,3072,15.521413268506537:305023,1536,7.768522864787589:140982,3072,15.519270361465052:303588,3584,18.117263849892442:591411,3072,15.524350548051752:75952,2048,10.346269840926853:591417,3072,15.524723774362927:;
3;datacenter;75010.80926411285;82;storage;900000.0;32256.0;178.47729364676974;1.0000111143489832:;1035.1683031512641;3.0000333430469492;0.003;0.004;198.0;3.0;5.8;4-835506,9728,49.13717359498656:303891,3584,18.110733322652855:55764,3072,15.519291327544794:304219,3584,18.103758485326654:4-367002,9216,46.55885995728758:2-878235,1024,5.175930663302057:1-269748,1024,5.179143409945483:269746,1024,5.187159520596414:;
3;datacenter;75010.80926411285;83;storage;900000.0;25088.0;142.2815844114953;1.0000111284864162:;825.2331895866727;3.0000333854592487;0.003;0.004;198.0;3.0;5.8;303567,3584,18.11462664348108:304605,1536,7.762842051822792:835506,9728,49.13694518173595:1-450544,1024,5.181541983584824:2-572511,2560,12.936607465821659:18062,512,2.6008409990868655:55782,3072,15.520468289107459:211191,3072,15.523001570670717:;
3;datacenter;75010.80926411285;84;storage;900000.0;23040.0;116.42646278226096;1.00001114092903:;675.2734841371134;3.00003342278709;0.003;0.004;198.0;3.0;5.8;304532,3584,18.106891201982847:22-240840,3072,15.520367752458572:1-591387,3072,15.523615392828043:3-31682,512,2.589490711993451:1-817803,3072,15.527597286127824:5-591387,3072,15.518319042102416:304656,3584,18.10452954579441:1-817797,3072,15.519693979139948:;
3;datacenter;75010.80926411285;85;storage;900000.0;19968.0;100.91325300721769;1.0000112606910687:;585.2968674418627;3.0000337820732064;0.003;0.004;198.0;3.0;5.8;31-240840,3072,15.51806548337306:1-591399,3072,15.516050469724677:450548,1024,5.177788175526364:304049,3584,18.10972552687498:303884,3584,18.103183443401097:303943,1536,7.771696028919413:1-270746,1024,5.176524715223273:55770,3072,15.524123180927388:;
3;datacenter;75010.80926411285;86;storage;900000.0;26624.0;134.52139982536266;1.000011532538929:;780.2241189871036;3.0000345976167866;0.003;0.004;198.0;3.0;5.8;1-55776,3072,15.523110352288628:304392,3584,18.104231017856417:303751,3584,18.1071159510959:211197,3072,15.53191806146576:303665,3584,18.104224455065772:304427,3584,18.10695820944481:141000,3072,15.519520090127763:211215,3072,15.523186757378676:;
3;datacenter;75010.80926411285;87;storage;900000.0;20992.0;106.07154147579583;1.0000118611071818:;615.2149405596157;3.0000355833215453;0.003;0.004;198.0;3.0;5.8;303744,3584,18.105558563595004:35-240840,3072,15.529074463269632:303970,3584,18.10228962832849:37-240840,3072,15.522060228519873:59492,2560,12.942327179811404:450546,1024,5.1770102725324145:1-55740,3072,15.51816730733974:1002253,1024,5.183020876866389:;
3;datacenter;75010.80926411285;88;storage;900000.0;25088.0;126.76615589637085;1.0000119012633955:;735.2437041989508;3.0000357037901866;0.003;0.004;198.0;3.0;5.8;304718,3584,18.10792892471436:1-840815,512,2.5932954882723593:304035,3584,18.10346156278292:304434,3584,18.106534357795237:5-753921,3072,15.527946520706864:1-55794,3072,15.520634260756276:240840,3072,15.52176610122868:205487,4608,23.277727004322724:;
3;datacenter;75010.80926411285;89;storage;900000.0;20480.0;119.01607948608803;1.0000120900865237:;690.2932610193106;3.000036270259571;0.003;0.004;198.0;3.0;5.8;1-59502,2560,12.93383911730812:55758,3072,15.522022658298711:303644,3584,18.10830841157767:2-591399,3072,15.528071037394248:1-146350,512,2.5935208350488104:450552,1024,5.179487888257301:5-240840,3072,15.522103603900154:304042,3584,18.104262270625362:;
3;datacenter;75010.80926411285;90;storage;900000.0;22016.0;111.24915347637629;1.0000121397491877:;645.2450901629826;3.000036419247563;0.003;0.004;198.0;3.0;5.8;80965,2048,10.349222429410922:55956,3072,15.531462298849545:206088,3072,15.520924448577109:304289,3584,18.107980194929276:3-146150,512,2.594930947110976:304205,3584,18.106415880661032:55590,3072,15.520100459668235:62895,3072,15.523539975623121:;
3;datacenter;75010.80926411285;91;storage;900000.0;47616.0;240.54394832622273;1.0000121760052016:;1395.1549002920922;3.000036528015605;0.003;0.004;198.0;3.0;5.8;206064,3072,15.51682681658937:2-75952,2048,10.355184659336105:91389,32768,165.5024072702199:3-838506,512,2.59440230699394:304497,3584,18.108444850956463:572098,2048,10.346752165964995:1-258924,512,2.6028528816454246:55704,3072,15.517261787636647:;
3;datacenter;75010.80926411285;92;storage;900000.0;25088.0;142.27887869476092;1.000012541108352:;825.2174964296132;3.0000376233250563;0.003;0.004;198.0;3.0;5.8;55830,3072,15.516425923514925:31682,2560,12.939380672195558:303616,3584,18.106664395148684:270752,1024,5.1778970869380325:2-878239,1024,5.176391416857932:205498,9728,49.141900057410204:303765,3584,18.104904878256473:1-16601,512,2.5904353147570403:;
3;datacenter;75010.80926411285;93;storage;900000.0;18432.0;93.156984714643;1.0000125479232893:;540.3105113449295;3.000037643769868;0.003;0.004;198.0;3.0;5.8;1-878243,1024,5.177055057985752:6-361644,3072,15.516212973826189:2-59502,2560,12.941169127939872:878235,1024,5.174699941789078:1-253152,2048,10.34837139059227:206070,3072,15.515979454761062:1-55890,3072,15.52472897571744:2-59487,2560,12.942069041754653:;
3;datacenter;75010.80926411285;94;storage;900000.0;26112.0;131.9411845047565;1.0000126081470342:;765.2588701275876;3.000037824441103;0.003;0.004;198.0;3.0;5.8;1-1002261,1024,5.174754810478832:304574,3584,18.105008495684576:1002261,1024,5.182296751178891:303898,12288,62.06149976489853:270744,1024,5.1794056358108485:304001,3584,18.108187154808153:2-146550,2560,12.93749253174487:1-878233,1024,5.185986245280737:;
3;datacenter;75010.80926411285;95;storage;900000.0;31744.0;160.3736020685309;1.0000128184590045:;930.1668919974792;3.0000384553770134;0.003;0.004;198.0;3.0;5.8;303877,3584,18.110034935465407:75956,2048,10.350849693954446:304142,3584,18.10370150863984:304876,3584,18.10354459453934:1-878235,1024,5.188103166569852:817797,3072,15.522114977993194:6-428733,11776,59.48007188521343:211185,3072,15.519197641719169:;
3;datacenter;75010.80926411285;96;storage;900000.0;20480.0;108.67155444357843;1.0000128518676799:;630.2950157727549;3.0000385556030396;0.003;0.004;198.0;3.0;5.8;1-878247,1024,5.177261116136243:90546,2048,10.348088264195155:5-591405,3072,15.519906360201212:3-591399,3072,15.525276077530933:304511,3584,18.105825157151425:269736,1024,5.183271664684057:28-240840,3072,15.518842427924785:304946,3584,18.1065893868582:;
3;datacenter;75010.80926411285;97;storage;900000.0;24064.0;137.1145878607056;1.0000133293392544:;795.2646095920925;3.000039988017763;0.003;0.004;198.0;3.0;5.8;55878,3072,15.520322942479716:304988,4608,23.27632083330193:2-572098,2048,10.357800507538409:304448,3584,18.10750825592033:2-878233,1024,5.173509716472445:11-240840,3072,15.523742498612402:55950,3072,15.524548797719413:304441,3584,18.104796658764656:;
3;datacenter;75010.80926411285;98;storage;900000.0;14848.0;90.57562083761798;1.0000133520869687:;525.3386008581841;3.0000400562609064;0.003;0.004;198.0;3.0;5.8;591387,3072,15.524738864709393:2-878245,1024,5.177054254488882:62832,2560,12.94421898265988:1002263,1024,5.173747484295837:1-347649,512,2.5930395048924697:285602,512,2.5895858047046345:4-753921,3072,15.52036877354619:1-55704,3072,15.527115841360246:;
3;datacenter;75010.80926411285;99;storage;900000.0;22528.0;144.8834702031634;1.0000134913565495:;840.3241271783477;3.0000404740696487;0.003;0.004;198.0;3.0;5.8;4-55896,3072,15.530793584824263:1-55782,3072,15.520613894309385:55872,3072,15.52452697219109:55866,3072,15.51535280395371:12-240840,3072,15.519770108794058:304021,3584,18.1126951582279:1-258925,512,2.5934329630890955:7-240840,3072,15.520422170953612:;
3;datacenter;75010.80926411285;100;storage;900000.0;29696.0;150.03180586716067;1.0000135842094156:;870.1844740295318;3.0000407526282467;0.003;0.004;198.0;3.0;5.8;90542,2048,10.356258749256648:27-240840,3072,15.517771968885848:304084,3584,18.111191519614817:62855,3072,15.521750685852114:304091,12288,62.072077623243906:304483,3584,18.104791298999164:269734,1024,5.175160789748303:269738,1024,5.185415221412543:;
